event_id,user_id,age_group,gender,device_type,os,content_type,content_genre,watch_duration_minutes,session_start_hour,ad_exposure_count,ad_skipped,subscription_type,network_type,buffering_events,rating_given,timestamp
24079,16217,18-24,Female,Smart TV,Android,TV Show,Romance,11.42,18,2,0,Free,Broadband,0,2,06-03-2025 02:56
24080,19345,25-34,Male,Laptop,macOS,TV Show,Thriller,7,7,2,0,Free,WiFi,0,4,28-06-2025 03:29
24081,8876,45-54,Male,Smart TV,Linux,News,Thriller,6.61,7,2,0,Premium,WiFi,1,2,21-03-2025 22:32
24082,17314,45-54,Male,Tablet,iOS,Movie,Thriller,42.34,21,0,0,Premium,WiFi,0,4,03-06-2025 07:09
24083,13188,45-54,Male,Tablet,Windows,Kids,Romance,48.7,15,1,0,Ad-supported,4G,0,3,17-01-2025 14:12
24084,2582,25-34,Male,Smart TV,Windows,Live Sports,Documentary,9.68,14,5,0,Free,Broadband,0,3,27-01-2025 20:45
24085,16659,55+,Male,Tablet,Linux,Movie,Romance,32.15,9,2,1,Ad-supported,Broadband,0,4,22-02-2025 10:29
24086,9420,45-54,Male,Tablet,Windows,Live Sports,Thriller,27.28,17,1,0,Premium,Broadband,0,3,18-01-2025 10:45
24087,887,35-44,Female,Laptop,macOS,Live Sports,Thriller,30.78,10,2,0,Free,4G,1,4,24-02-2025 11:22
24088,117,35-44,Male,Smart TV,macOS,News,Action,32.42,2,5,0,Ad-supported,5G,1,4,06-02-2025 13:42
24089,17617,18-24,Male,Tablet,Android,Movie,Documentary,23.32,6,3,0,Ad-supported,5G,0,2,02-01-2025 06:13
24090,9669,55+,Female,Mobile,Windows,TV Show,Thriller,5.97,7,5,0,Ad-supported,WiFi,0,1,04-04-2025 21:36
24091,12746,45-54,Male,Tablet,Windows,News,Thriller,21.17,19,0,0,Ad-supported,WiFi,2,3,16-01-2025 18:13
24092,6265,35-44,Female,Mobile,iOS,News,Action,23.06,20,3,0,Ad-supported,4G,0,3,12-02-2025 06:29
24093,13473,25-34,Male,Laptop,Android,Live Sports,Documentary,57.56,6,6,0,Ad-supported,WiFi,0,3,16-01-2025 11:29
24094,9227,Other,Male,Laptop,macOS,Kids,Romance,23.75,19,1,1,Free,WiFi,0,2,12-05-2025 04:00
24095,3381,25-34,Male,Mobile,macOS,News,Drama,29.37,18,2,1,Free,4G,0,2,22-03-2025 13:27
24096,15074,35-44,Male,Mobile,Linux,Live Sports,Documentary,0,18,3,1,Ad-supported,5G,1,1,21-03-2025 17:36
24097,19424,45-54,Male,Tablet,macOS,Kids,Thriller,23.39,18,3,0,Ad-supported,WiFi,1,2,27-06-2025 19:43
24098,9771,35-44,Male,Mobile,iOS,Live Sports,Drama,40.29,9,4,0,Ad-supported,WiFi,0,3,15-05-2025 03:01
24099,10444,25-34,Other,Laptop,macOS,News,Documentary,20.79,8,0,0,Free,Broadband,0,,29-05-2025 04:39
24100,19274,45-54,Male,Tablet,macOS,Movie,Romance,0,8,2,1,Ad-supported,Broadband,0,3,06-02-2025 21:35
24101,2326,45-54,Female,Laptop,iOS,Movie,Action,30.24,6,2,0,Free,Broadband,2,5,30-01-2025 09:28
24102,13859,18-24,Female,Tablet,Linux,Live Sports,Action,14.24,3,1,0,Free,4G,0,3,17-05-2025 15:25
24103,14485,Other,Male,Mobile,macOS,Live Sports,Thriller,30.27,0,1,0,Free,Broadband,0,2,21-05-2025 03:53
24104,15694,25-34,Other,Smart TV,Windows,Live Sports,Thriller,21.25,20,2,0,Ad-supported,5G,3,2,18-02-2025 13:13
24105,3424,25-34,Female,Tablet,Android,Movie,Action,12.63,6,2,0,Free,4G,1,4,08-05-2025 13:53
24106,12036,18-24,Male,Tablet,macOS,Kids,Documentary,48.53,7,6,1,Ad-supported,WiFi,0,5,09-02-2025 09:44
24107,13014,35-44,Female,Laptop,Windows,Live Sports,Sports,12.01,8,1,0,Free,Broadband,0,5,30-03-2025 21:18
24108,2996,55+,Male,Tablet,Android,Live Sports,Drama,2.68,19,1,0,Ad-supported,Broadband,0,3,18-03-2025 09:19
24109,10376,25-34,Female,Mobile,Linux,Kids,Thriller,14.08,0,1,0,Ad-supported,Broadband,0,1,23-06-2025 21:34
24110,19914,35-44,Female,Laptop,iOS,Movie,Thriller,8.3,18,2,0,Ad-supported,WiFi,0,3,31-03-2025 02:47
24111,17721,45-54,Female,Mobile,Windows,Live Sports,Sports,20,2,2,0,Ad-supported,4G,1,3,25-04-2025 08:56
24112,2466,35-44,Other,Laptop,iOS,TV Show,Drama,11.37,8,1,0,Premium,Broadband,0,4,04-01-2025 16:17
24113,19872,35-44,Male,Mobile,Android,Live Sports,Thriller,5.06,18,1,1,Premium,4G,0,3,16-06-2025 23:37
24114,12321,18-24,Female,Tablet,Android,News,Drama,7,20,1,0,Free,5G,0,5,26-01-2025 22:56
24115,15082,18-24,Male,Laptop,Linux,Movie,Documentary,72.92,13,4,0,Ad-supported,Broadband,0,2,23-02-2025 13:40
24116,12321,35-44,Female,Tablet,Linux,Live Sports,Action,20.57,22,3,0,Ad-supported,4G,1,4,19-04-2025 19:47
24117,16861,35-44,Male,Tablet,Windows,TV Show,Action,0.66,6,1,1,Premium,4G,0,,03-03-2025 19:05
24118,14059,18-24,Male,Laptop,macOS,Movie,Drama,0,21,1,0,Premium,5G,0,2,16-01-2025 22:09
24119,8557,45-54,Male,Laptop,Android,News,Action,58.52,18,0,0,Ad-supported,5G,0,3,18-06-2025 03:00
24120,8651,18-24,Female,Mobile,Linux,Movie,Romance,64.94,20,0,0,Free,5G,0,4,23-04-2025 14:49
24121,11994,55+,Female,Laptop,iOS,TV Show,Thriller,12.52,2,3,0,Free,5G,0,3,02-05-2025 04:51
24122,9308,25-34,Female,Smart TV,Windows,Kids,Thriller,5.65,6,0,0,Ad-supported,4G,0,,04-03-2025 15:16
24123,17125,35-44,Male,Smart TV,Windows,Movie,Sports,23.74,6,1,0,Premium,4G,1,2,13-01-2025 05:19
24124,9133,35-44,Female,Tablet,Windows,TV Show,Comedy,20.46,8,0,0,Free,Broadband,0,4,24-02-2025 02:44
24125,6333,18-24,Female,Mobile,Windows,News,Documentary,107.34,7,3,0,Free,5G,1,4,26-06-2025 18:38
24126,117,45-54,Female,Tablet,iOS,Live Sports,Documentary,77.89,19,1,1,Free,Broadband,0,4,01-03-2025 21:32
24127,10339,18-24,Female,Mobile,iOS,Kids,Action,12.72,7,2,0,Free,WiFi,0,3,03-01-2025 05:52
24128,13361,35-44,Female,Laptop,Linux,Live Sports,Sports,148.02,3,2,0,Free,Broadband,1,3,20-04-2025 12:50
24129,7565,18-24,Male,Smart TV,Linux,Kids,Action,63.12,4,3,0,Free,5G,2,4,01-04-2025 02:10
24130,6616,18-24,Female,Tablet,Android,News,Comedy,40.36,20,0,0,Free,WiFi,1,5,09-01-2025 12:19
24131,4033,25-34,Other,Tablet,Linux,News,Action,11.26,6,5,0,Ad-supported,Broadband,1,2,20-03-2025 22:31
24132,17824,35-44,Male,Laptop,Android,Live Sports,Comedy,33.62,2,2,0,Ad-supported,WiFi,0,5,27-02-2025 02:23
24133,19773,45-54,Male,Mobile,Android,Live Sports,Sports,3.46,1,5,0,Ad-supported,WiFi,0,4,13-03-2025 23:56
24134,7820,18-24,Female,Mobile,Windows,TV Show,Drama,39.52,20,1,0,Free,Broadband,1,4,14-03-2025 15:17
24135,1875,18-24,Male,Laptop,iOS,Kids,Drama,45.36,8,4,0,Free,5G,0,4,14-04-2025 16:26
24136,19941,25-34,Male,Laptop,macOS,News,Sports,6.31,9,1,0,Free,4G,1,3,27-03-2025 05:24
24137,7716,35-44,Female,Mobile,iOS,TV Show,Action,5.8,18,4,0,Ad-supported,WiFi,0,4,04-02-2025 20:24
24138,4333,55+,Female,Mobile,Android,TV Show,Drama,1.55,19,2,0,Free,WiFi,1,3,20-05-2025 07:58
24139,3677,18-24,Female,Tablet,Windows,News,Comedy,69.33,19,2,1,Free,4G,1,5,27-05-2025 08:46
24140,18442,45-54,Female,Mobile,macOS,Live Sports,Sports,46.04,19,4,1,Ad-supported,4G,1,4,10-02-2025 17:58
24141,10193,55+,Female,Tablet,Linux,News,Romance,111.12,9,4,0,Ad-supported,4G,1,5,10-03-2025 08:06
24142,162,18-24,Male,Laptop,Windows,Kids,Comedy,57.04,9,0,0,Free,5G,0,4,12-05-2025 01:02
24143,908,25-34,Male,Tablet,Linux,TV Show,Thriller,26.69,9,0,0,Free,5G,1,1,17-06-2025 21:27
24144,7599,55+,Female,Laptop,macOS,TV Show,Documentary,41.31,6,2,0,Free,Broadband,0,4,01-04-2025 11:21
24145,6379,25-34,Female,Smart TV,macOS,TV Show,Sports,33.96,20,3,0,Free,5G,0,4,13-03-2025 10:22
24146,16167,25-34,Female,Laptop,Windows,Movie,Comedy,5.15,19,2,0,Ad-supported,WiFi,0,4,30-01-2025 18:46
24147,7857,18-24,Male,Mobile,iOS,Movie,Thriller,19.65,7,0,0,Free,WiFi,2,4,27-01-2025 04:00
24148,2245,35-44,Female,Laptop,iOS,Live Sports,Thriller,119.26,2,6,0,Ad-supported,4G,1,1,16-05-2025 00:35
24149,6828,25-34,Female,Smart TV,Linux,Movie,Thriller,29.72,19,0,0,Premium,5G,0,1,13-03-2025 00:27
24150,3180,18-24,Male,Laptop,Android,Kids,Sports,7.03,19,1,1,Free,Broadband,0,4,23-06-2025 22:09
24151,8301,18-24,Male,Tablet,Linux,Live Sports,Romance,0,6,1,0,Free,WiFi,1,3,28-02-2025 16:36
24152,13914,25-34,Male,Tablet,iOS,TV Show,Documentary,3.51,18,5,0,Ad-supported,5G,0,3,21-04-2025 08:13
24153,17100,35-44,Female,Mobile,iOS,Kids,Thriller,43.46,18,3,0,Free,WiFi,0,3,12-06-2025 21:25
24154,3181,35-44,Female,Tablet,macOS,Live Sports,Thriller,6.31,5,4,1,Ad-supported,WiFi,0,3,06-01-2025 23:56
24155,10671,25-34,Female,Tablet,iOS,Movie,Sports,1.19,7,2,0,Free,4G,0,1,26-05-2025 10:25
24156,16005,25-34,Female,Mobile,macOS,Movie,Comedy,20.94,20,1,0,Ad-supported,WiFi,0,4,29-05-2025 04:46
24157,4688,45-54,Male,Laptop,iOS,News,Drama,51.24,1,1,0,Premium,5G,1,4,22-01-2025 23:18
24158,14115,35-44,Female,Laptop,Windows,TV Show,Drama,63.99,6,2,0,Free,4G,2,3,12-06-2025 05:29
24159,2045,25-34,Female,Mobile,macOS,Movie,Action,30.94,11,4,0,Ad-supported,4G,1,3,19-02-2025 14:15
24160,13739,18-24,Female,Tablet,macOS,TV Show,Action,37.03,0,0,0,Ad-supported,Broadband,1,5,04-01-2025 00:03
24161,7582,18-24,Female,Tablet,macOS,News,Drama,78.1,20,0,0,Ad-supported,4G,0,4,28-02-2025 07:35
24162,2484,18-24,Female,Tablet,Linux,TV Show,Action,5.15,7,1,0,Ad-supported,4G,0,1,09-06-2025 08:18
24163,10816,45-54,Female,Mobile,macOS,Kids,Documentary,7.64,20,1,0,Ad-supported,4G,0,3,11-02-2025 02:45
24164,17796,25-34,Other,Tablet,macOS,News,Comedy,118.01,19,2,0,Ad-supported,Broadband,1,4,21-06-2025 16:20
24165,17151,35-44,Other,Mobile,macOS,Live Sports,Action,16.71,20,3,0,Ad-supported,4G,1,5,20-01-2025 18:04
24166,10779,18-24,Male,Smart TV,iOS,News,Sports,6.59,6,2,1,Free,Broadband,1,1,03-04-2025 07:06
24167,13873,55+,Male,Laptop,macOS,Live Sports,Drama,39.53,19,2,0,Free,5G,1,2,01-05-2025 13:50
24168,9922,35-44,Male,Laptop,macOS,Movie,Thriller,39.59,7,3,0,Ad-supported,Broadband,1,5,24-05-2025 13:07
24169,18350,35-44,Male,Laptop,Windows,Live Sports,Thriller,34.24,17,4,0,Premium,WiFi,1,5,04-01-2025 16:46
24170,9879,35-44,Male,Tablet,Linux,Kids,Sports,17.5,3,6,1,Ad-supported,WiFi,0,2,15-03-2025 01:23
24171,10187,45-54,Female,Tablet,macOS,News,Sports,31.9,9,1,0,Free,WiFi,0,3,11-04-2025 09:50
24172,7333,25-34,Male,Laptop,macOS,News,Comedy,40.44,7,3,1,Ad-supported,WiFi,1,2,05-05-2025 23:27
24173,14591,35-44,Male,Mobile,Android,Movie,Action,2.42,6,2,1,Free,WiFi,1,5,05-06-2025 23:35
24174,6963,35-44,Male,Laptop,Linux,Kids,Thriller,10.42,19,1,0,Free,4G,1,4,20-01-2025 04:37
24175,12153,55+,Female,Smart TV,Windows,News,Action,1.23,21,1,1,Ad-supported,WiFi,0,4,28-01-2025 20:35
24176,18246,18-24,Female,Tablet,iOS,Kids,Thriller,79.92,8,4,1,Ad-supported,4G,0,4,14-06-2025 03:57
24177,13450,25-34,Male,Mobile,Android,Kids,Romance,27.16,9,3,0,Ad-supported,Broadband,0,4,22-04-2025 13:26
24178,1779,18-24,Female,Tablet,iOS,Movie,Drama,27.31,0,2,1,Ad-supported,WiFi,1,3,08-03-2025 07:27
24179,1245,18-24,Male,Mobile,macOS,Kids,Romance,9.23,22,2,0,Free,WiFi,1,3,11-05-2025 18:00
24180,15776,25-34,Female,Mobile,Linux,Kids,Comedy,26.21,21,3,0,Ad-supported,4G,1,5,17-04-2025 04:40
24181,12635,25-34,Male,Tablet,iOS,Live Sports,Documentary,3.57,19,2,1,Premium,Broadband,1,,11-04-2025 09:16
24182,7498,25-34,Male,Mobile,Windows,TV Show,Action,3.95,4,1,0,Free,WiFi,0,3,20-03-2025 00:13
24183,12462,25-34,Male,Smart TV,Windows,Live Sports,Action,77.68,6,2,0,Free,4G,0,5,07-06-2025 09:08
24184,10036,18-24,Male,Laptop,Windows,News,Romance,11.33,15,0,0,Free,4G,1,4,30-04-2025 06:11
24185,5285,55+,Other,Laptop,macOS,News,Sports,180.77,11,1,1,Premium,Broadband,0,3,10-02-2025 11:34
24186,8808,45-54,Female,Tablet,macOS,Kids,Thriller,15.69,12,1,0,Free,4G,0,2,14-04-2025 02:54
24187,18366,35-44,Male,Laptop,macOS,TV Show,Romance,103.58,10,1,0,Free,Broadband,1,4,03-03-2025 16:56
24188,5444,25-34,Male,Mobile,Linux,Kids,Sports,25.54,20,3,0,Free,WiFi,0,5,02-02-2025 06:13
24189,19625,35-44,Female,Tablet,Windows,Kids,Action,59.25,4,2,1,Free,WiFi,1,3,14-01-2025 03:26
24190,17367,45-54,Female,Laptop,macOS,Live Sports,Action,4.26,18,1,0,Free,4G,0,4,02-03-2025 14:01
24191,8286,18-24,Male,Mobile,Windows,News,Sports,2.33,19,1,1,Ad-supported,WiFi,0,3,08-05-2025 22:04
24192,10404,35-44,Male,Mobile,Windows,TV Show,Romance,16.46,21,0,0,Ad-supported,WiFi,1,3,28-05-2025 11:11
24193,9762,25-34,Female,Smart TV,macOS,Movie,Comedy,21.6,6,1,0,Ad-supported,Broadband,0,,06-05-2025 07:09
24194,6823,45-54,Female,Laptop,iOS,News,Thriller,12.17,20,3,0,Premium,4G,0,3,03-03-2025 03:13
24195,11947,35-44,Male,Mobile,iOS,Live Sports,Documentary,56.69,7,0,0,Free,Broadband,0,3,10-05-2025 15:03
24196,13973,18-24,Female,Laptop,Android,News,Action,1.89,7,2,0,Free,WiFi,1,2,28-03-2025 20:26
24197,11639,45-54,Male,Tablet,Windows,Live Sports,Action,16.22,15,2,0,Ad-supported,Broadband,0,2,15-06-2025 08:44
24198,8862,35-44,Other,Smart TV,iOS,TV Show,Drama,6.45,20,3,0,Ad-supported,5G,0,5,26-04-2025 04:32
24199,556,55+,Female,Mobile,Linux,Movie,Comedy,20.43,8,1,0,Premium,WiFi,1,4,05-03-2025 05:35
24200,12422,35-44,Female,Mobile,Windows,Movie,Drama,0.99,9,3,0,Free,WiFi,0,2,18-04-2025 05:04
24201,10499,45-54,Female,Tablet,Android,Kids,Comedy,34.8,7,1,0,Free,5G,0,2,18-06-2025 22:50
24202,6854,55+,Male,Laptop,Android,Live Sports,Drama,20.58,21,1,1,Free,4G,0,2,31-05-2025 22:24
24203,6958,45-54,Female,Mobile,macOS,TV Show,Comedy,12.65,5,1,1,Free,Broadband,1,1,08-03-2025 03:26
24204,11294,45-54,Male,Laptop,iOS,Live Sports,Sports,5.96,0,3,0,Ad-supported,4G,2,1,11-03-2025 17:17
24205,10489,25-34,Female,Tablet,iOS,News,Drama,80.85,12,2,0,Free,Broadband,0,4,12-02-2025 08:16
24206,3465,18-24,Female,Laptop,macOS,News,Sports,17.93,1,2,0,Free,WiFi,0,5,17-02-2025 21:03
24207,1069,18-24,Male,Tablet,iOS,Live Sports,Sports,9.99,9,1,1,Free,4G,0,3,09-01-2025 11:56
24208,16522,25-34,Female,Tablet,Windows,TV Show,Thriller,47.68,8,2,0,Free,Broadband,2,4,03-04-2025 17:08
24209,17862,18-24,Female,Smart TV,Linux,TV Show,Documentary,21.19,20,1,0,Premium,4G,1,4,06-01-2025 15:56
24210,13639,25-34,Female,Tablet,Linux,Movie,Comedy,58.57,7,5,1,Ad-supported,5G,0,4,23-03-2025 16:10
24211,7843,18-24,Male,Set-top Box,iOS,Movie,Thriller,46.57,1,4,0,Ad-supported,4G,0,1,05-05-2025 12:27
24212,10589,18-24,Other,Laptop,Android,TV Show,Thriller,75.67,6,1,0,Free,5G,0,4,15-06-2025 00:39
24213,14045,25-34,Female,Laptop,macOS,TV Show,Comedy,17.28,0,1,1,Free,4G,0,5,19-01-2025 01:58
24214,18828,25-34,Male,Smart TV,macOS,News,Action,29.81,20,0,0,Premium,WiFi,0,2,03-03-2025 13:51
24215,19962,55+,Female,Laptop,Android,TV Show,Thriller,66.47,20,0,0,Premium,4G,0,4,28-03-2025 21:14
24216,18289,18-24,Female,Tablet,iOS,Movie,Sports,2.08,6,2,0,Free,WiFi,0,5,22-04-2025 00:01
24217,1140,35-44,Male,Mobile,iOS,Movie,Thriller,17.8,7,0,0,Premium,4G,1,4,12-04-2025 01:38
24218,7757,Other,Other,Laptop,macOS,News,Documentary,35.21,16,1,0,Free,4G,1,3,23-02-2025 19:23
24219,4841,18-24,Male,Laptop,macOS,TV Show,Documentary,2.91,19,2,0,Free,5G,0,3,12-06-2025 08:43
24220,9969,25-34,Female,Tablet,iOS,Live Sports,Comedy,124.64,0,2,0,Ad-supported,4G,2,2,01-04-2025 08:54
24221,8686,18-24,Female,Mobile,Windows,News,Drama,21.62,18,1,0,Ad-supported,WiFi,0,1,17-03-2025 14:31
24222,9406,55+,Other,Tablet,Linux,TV Show,Comedy,120.88,19,3,0,Ad-supported,Broadband,0,4,24-06-2025 03:01
24223,10719,18-24,Female,Mobile,Android,News,Sports,10.77,19,4,0,Free,5G,2,4,09-02-2025 04:18
24224,636,18-24,Female,Smart TV,iOS,TV Show,Sports,38.78,18,0,0,Premium,WiFi,2,3,10-05-2025 09:13
24225,14209,18-24,Male,Tablet,iOS,TV Show,Documentary,13.88,21,2,0,Ad-supported,WiFi,0,4,25-04-2025 01:49
24226,13281,18-24,Female,Laptop,Windows,Movie,Drama,10.56,7,1,0,Free,WiFi,1,4,10-03-2025 09:34
24227,12366,18-24,Male,Smart TV,macOS,Movie,Drama,16.33,6,4,1,Free,Broadband,0,3,17-02-2025 00:43
24228,19097,35-44,Female,Mobile,Windows,News,Action,4.64,9,4,0,Free,Broadband,1,3,20-06-2025 12:09
24229,16554,25-34,Female,Smart TV,iOS,Kids,Thriller,10.84,9,9,1,Ad-supported,WiFi,0,1,13-01-2025 09:32
24230,6936,18-24,Male,Mobile,macOS,TV Show,Thriller,30.87,20,1,0,Free,Broadband,1,2,23-03-2025 17:18
24231,7503,25-34,Male,Smart TV,Linux,News,Comedy,4.14,20,0,0,Premium,WiFi,0,1,17-04-2025 13:13
24232,10803,18-24,Male,Laptop,macOS,News,Action,27.43,23,2,1,Free,4G,1,3,14-06-2025 09:20
24233,7088,35-44,Female,Tablet,Android,Live Sports,Romance,4.68,20,1,1,Free,4G,2,4,01-05-2025 17:54
24234,15254,55+,Male,Mobile,Windows,Kids,Sports,7.18,5,2,0,Ad-supported,Broadband,0,3,22-03-2025 00:30
24235,12202,35-44,Male,Laptop,Android,TV Show,Romance,4.67,6,1,1,Free,4G,0,3,17-04-2025 01:52
24236,4172,25-34,Female,Mobile,Windows,Movie,Sports,45.64,18,1,0,Free,Broadband,0,3,03-05-2025 09:49
24237,14527,35-44,Female,Tablet,macOS,News,Romance,68.4,19,3,1,Ad-supported,WiFi,1,4,14-05-2025 10:28
24238,8317,35-44,Female,Tablet,Windows,News,Action,99.42,2,0,0,Ad-supported,Broadband,0,3,17-04-2025 13:37
24239,1048,25-34,Female,Tablet,Android,Live Sports,Sports,6.22,9,4,1,Ad-supported,WiFi,0,5,22-02-2025 03:23
24240,16145,18-24,Female,Tablet,Windows,Live Sports,Comedy,44.86,14,5,1,Ad-supported,5G,0,1,14-06-2025 08:08
24241,9085,45-54,Male,Mobile,Windows,Live Sports,Action,107.81,5,1,0,Free,4G,0,3,10-01-2025 12:37
24242,12652,25-34,Other,Tablet,macOS,Movie,Action,0,19,3,0,Free,WiFi,1,2,15-06-2025 14:57
24243,4087,35-44,Female,Smart TV,iOS,Kids,Drama,13.54,13,2,0,Premium,Broadband,0,2,18-05-2025 05:31
24244,9081,35-44,Male,Laptop,macOS,Kids,Documentary,61.37,21,0,0,Premium,WiFi,1,3,19-04-2025 18:04
24245,18301,45-54,Female,Smart TV,Windows,Movie,Comedy,11.37,10,1,1,Premium,4G,0,2,09-02-2025 09:45
24246,17092,35-44,Male,Mobile,Linux,Movie,Thriller,3.28,20,2,1,Free,WiFi,2,1,18-05-2025 23:00
24247,2216,45-54,Male,Tablet,Android,Live Sports,Sports,59.81,18,2,0,Ad-supported,WiFi,0,4,07-02-2025 23:28
24248,4934,18-24,Female,Tablet,Linux,TV Show,Comedy,0.05,11,1,1,Free,WiFi,0,3,06-01-2025 04:30
24249,13842,25-34,Male,Tablet,Android,News,Documentary,4.21,8,0,0,Free,WiFi,1,3,08-01-2025 02:53
24250,3972,18-24,Male,Tablet,Windows,Live Sports,Thriller,20.96,22,0,0,Free,WiFi,2,3,20-05-2025 17:15
24251,14776,18-24,Male,Mobile,Android,News,Drama,155.43,8,1,0,Free,WiFi,0,5,21-01-2025 19:42
24252,10129,25-34,Male,Tablet,Windows,News,Romance,9.03,19,2,1,Ad-supported,WiFi,1,3,07-02-2025 11:46
24253,15520,35-44,Male,Tablet,Linux,News,Action,40.2,9,2,0,Ad-supported,4G,0,4,05-05-2025 05:44
24254,11061,18-24,Female,Laptop,Windows,Kids,Drama,6.67,19,2,1,Free,Broadband,0,3,11-06-2025 10:05
24255,16409,25-34,Female,Laptop,Windows,Kids,Sports,36.61,2,2,1,Free,Broadband,0,4,19-01-2025 00:27
24256,13727,35-44,Male,Mobile,Android,Kids,Thriller,27.92,19,1,1,Ad-supported,WiFi,1,1,10-04-2025 19:22
24257,7982,45-54,Female,Tablet,iOS,TV Show,Action,0,9,2,0,Ad-supported,4G,0,2,19-03-2025 18:25
24258,3192,55+,Female,Laptop,Windows,TV Show,Thriller,9.05,13,1,0,Free,WiFi,0,4,22-06-2025 16:34
24259,5958,18-24,Male,Smart TV,Windows,Movie,Comedy,43.1,18,2,1,Free,WiFi,0,4,06-02-2025 00:32
24260,16785,45-54,Male,Laptop,iOS,TV Show,Romance,1.49,19,2,1,Premium,5G,0,3,14-02-2025 18:39
24261,7819,25-34,Female,Laptop,iOS,Live Sports,Romance,27.46,8,3,0,Free,Broadband,0,5,16-02-2025 21:03
24262,19298,18-24,Male,Laptop,macOS,Movie,Romance,39.05,9,3,1,Ad-supported,WiFi,0,4,11-06-2025 22:03
24263,1330,55+,Male,Mobile,macOS,News,Documentary,15.51,21,1,0,Free,5G,1,2,14-06-2025 02:09
24264,4478,18-24,Male,Tablet,macOS,Movie,Comedy,41.52,2,1,0,Free,4G,1,3,16-03-2025 13:55
24265,5035,25-34,Female,Laptop,Linux,News,Drama,9.88,18,1,0,Premium,5G,1,3,01-04-2025 17:15
24266,63,35-44,Female,Smart TV,iOS,Kids,Documentary,36.48,22,0,0,Premium,WiFi,0,4,12-06-2025 14:37
24267,16676,18-24,Female,Laptop,Android,Kids,Documentary,9.88,5,5,0,Free,4G,0,4,01-01-2025 06:45
24268,2144,18-24,Female,Tablet,Android,Kids,Thriller,6.34,21,3,0,Free,WiFi,1,4,07-04-2025 19:49
24269,11400,25-34,Female,Set-top Box,iOS,Kids,Comedy,19.04,21,4,1,Ad-supported,WiFi,1,4,17-04-2025 16:43
24270,16309,35-44,Female,Laptop,Linux,Live Sports,Documentary,45.56,0,1,0,Free,WiFi,0,2,10-01-2025 21:41
24271,6897,55+,Female,Tablet,Windows,Live Sports,Drama,29.06,6,2,1,Free,Broadband,0,3,06-03-2025 14:34
24272,5640,18-24,Male,Mobile,Windows,Movie,Comedy,36.77,6,2,0,Free,5G,0,3,26-01-2025 05:58
24273,1456,18-24,Female,Tablet,Android,News,Documentary,7.55,22,2,0,Free,5G,0,3,27-06-2025 10:37
24274,4689,35-44,Female,Tablet,macOS,News,Action,37.07,20,3,0,Free,4G,1,2,21-06-2025 11:25
24275,3449,55+,Female,Laptop,Windows,TV Show,Romance,12.6,20,1,0,Premium,5G,0,5,07-04-2025 04:13
24276,14053,25-34,Female,Laptop,Windows,Movie,Romance,36.36,15,2,0,Free,WiFi,0,2,20-02-2025 10:49
24277,6460,18-24,Female,Tablet,Android,Kids,Sports,26.56,19,5,0,Free,WiFi,2,1,10-02-2025 13:09
24278,7338,35-44,Male,Laptop,macOS,Kids,Thriller,0.02,15,4,0,Ad-supported,WiFi,0,3,07-01-2025 15:37
24279,15698,25-34,Female,Mobile,Linux,Kids,Sports,9.59,20,0,0,Premium,WiFi,0,,14-05-2025 10:38
24280,15857,25-34,Male,Tablet,Windows,News,Comedy,29.88,15,3,0,Free,Broadband,0,4,15-06-2025 22:45
24281,4410,25-34,Male,Tablet,Linux,News,Action,24.25,9,0,0,Free,5G,0,3,24-04-2025 00:15
24282,18919,35-44,Female,Tablet,Windows,Movie,Thriller,69.75,16,1,0,Ad-supported,5G,0,3,12-04-2025 04:38
24283,358,25-34,Male,Laptop,Android,News,Comedy,2.39,3,1,1,Premium,5G,2,4,06-03-2025 09:47
24284,17848,45-54,Male,Mobile,macOS,Kids,Action,7.65,8,2,0,Premium,4G,0,2,19-01-2025 20:45
24285,19533,18-24,Male,Laptop,Windows,TV Show,Action,4.38,8,4,0,Ad-supported,5G,0,1,20-06-2025 01:06
24286,7947,45-54,Female,Laptop,iOS,News,Romance,21.88,8,1,0,Premium,WiFi,0,5,03-06-2025 22:42
24287,8204,45-54,Female,Tablet,Linux,Movie,Thriller,80.86,19,5,0,Ad-supported,4G,0,4,22-06-2025 10:22
24288,9701,25-34,Female,Mobile,Windows,Live Sports,Drama,49.32,18,2,1,Ad-supported,Broadband,0,3,24-02-2025 04:17
24289,5646,45-54,Female,Laptop,macOS,TV Show,Thriller,7.6,19,2,0,Free,Broadband,0,5,25-02-2025 01:28
24290,5960,18-24,Male,Smart TV,Android,News,Documentary,29.59,13,1,0,Premium,Broadband,0,4,28-01-2025 16:36
24291,16769,18-24,Male,Tablet,Windows,Movie,Action,79.59,8,2,1,Premium,5G,0,1,10-02-2025 11:39
24292,18639,35-44,Female,Mobile,Android,News,Thriller,56.58,2,2,1,Ad-supported,WiFi,0,4,24-04-2025 11:18
24293,10283,55+,Male,Tablet,iOS,TV Show,Thriller,9.11,7,3,0,Ad-supported,4G,0,4,24-05-2025 21:31
24294,7151,Other,Female,Laptop,Linux,Movie,Comedy,36.46,23,5,0,Ad-supported,Broadband,0,3,17-03-2025 02:42
24295,6485,35-44,Male,Tablet,Windows,Kids,Sports,29.63,7,6,1,Ad-supported,Broadband,0,3,11-04-2025 23:10
